"","ID","textID","sentenceID","sentence","translation","PP"
"781",752,"PKM","41.3-5","Ac yna guedy gorwed ohonaw ef ar traws yr auon, y byrwyt clwydeu arnaw ef, ac yd aeth y luoed ef ar y draws ef drwod.","Then after Bendigeidfran had lain down across the river, hurdles were placed on him, and his men walked on top of him to the other side.; Davies2007:30","Ac yna guedy gorwed ohonaw ef ar traws yr auon"
"782",887,"PKM","78.21-22","Gwedy y dyuot y'r llys, kyuodi a oruc Aranrot yn y erbyn y raessawu, ac y gyuarch guell idaw.","When he came to the court, Aranrhod got up to meet him, to welcome and to greet him.; Davies2007:55","Gwedy y dyuot y'r llys"
"783",470,"BrutRB","84.28-30","a gwedy eu dyuot hyt ym porth rwytyn. nachaf weiryd a llu mawr gantaw yn eu herbyn","and after they[Romans] came to the gate Rwytyn behold Gweiryd and a large host with him against them","a gwedy eu dyuot hyt ym porth rwytyn."
"784",440,"BrutRB","81.3-5","A gwedy bot kynuelyn uab teneuan yn vrenhin deg mlyned y ganet deu uab idaw.","And after Kynfelyn, son of Tenefan, was king for 10 years, two sons were born to him","A gwedy bot kynuelyn uab teneuan yn vrenhin deg mlyned"
"785",179,"BrutRB","57.37-40","a gwedy llad pymer y duunassant yn erbyn dyfynwal Neidawc vrenhin kymry. ac stater vrenhin y gogled","and after Pymer was killed, they united against Dyvynwal Neidawc, king of Wales and, Stater, king of the North.","gwedy llad pymer"
"786",314,"BrutRB","67.37-39","a gwedy gwneuthur hynny y deuthant hyt yg kaer efrawc.","and after this was done they[Elidir and Arthal] came to the city York","a gwedy gwneuthur hynny"
"787",152,"BrutRB","53.29-30","a gwedy dywedut hynny wrth lyr. llidiaw a oruc.","and after saying this to Lear he grew angry","gwedy dywedut hynny wrth lyr"
"788",160,"BrutRB","55.27-34","a gwedy daruot gwneuthur kymeint ac a archyssei. anuon a wnaeth llythyreu at y brenhin ac at y verch ynteu y dywedut y uot yn dyuot ar y deugeinuet o varchogyon gwedy y ry dehol oe dofyon o ynys prydein yn dyuot y geissaw porth gantunt wynteu y oresgyn y gyfoeth dracheuen","and after as much was done as she asked, he sent letters to the king and his daughter in order to say that he was coming with 40 knights after his son-in-laws had banished from the Isle of Britain, coming to seek help from them to reconquer his land","gwedy daruot gwneuthur kymeint ac a archyssei"
"789",132,"BrutRB","49.16-18","A gwedy vrddaw Madawc yn vrenhin gwreic a gymerth","And after Madoc was appointed king he took a wife","gwedy vrddaw Madawc yn vrenhin"
"790",736,"PKM","37.16-17","A guedy treulaw yr amseroyd dylyedus, mab a anet idi.","After the appropriate time had passed she gave birth to a boy.; Davies2007:27","guedy treulaw yr amseroyd dylyedus"
"791",509,"BrutRB","88.13-16","a gwedy ranu ynys prydein yn deir y dygwydwys yn ran archescob caer efrawc. deifyr a byrneirch a'r alban megys y keidw hymbyr.","and after dividing the island of Britain in three, she fell in the archbishop of York fell Deifyr and Byrneirch and Alba as the Humber separates them","a gwedy ranu ynys prydein yn deir"
"792",812,"PKM","55.23-25","A guedy mynet y baed a'r cwn y'r gaer, ryuedu a wnaethant welet y gaer yn y lle ny welsynt eiryoet weith kyn no hynny,","When the boar and the dogs gad gone into the fort, the men marvelled at seeing the fort in a place where they had never seen any building at all.; Davies2007:39","A guedy mynet y baed a'r cwn y'r gaer"
"793",461,"BrutRB","82.17-20","A gwedy mynet y gayaf hwnnw heibaw a dyuot y gwanhwyn y doeth y kenadeu o rufein a merch yr amherawdyr gantunt.","and after this winter went past and the spring came the messengers of Rome came with the daughter of the emporer with them","A gwedy mynet y gayaf hwnnw heibaw a dyuot y gwanhwyn"
"794",478,"BrutRB","85.2-4","a gwedy mynet y gaeaf heibaw ymchoelut a wnaeth uaspasianus parth a rufein","and after the winter went past Vaspasianus returned to Rome","gwedy mynet y gaeaf heibaw"
"795",135,"BrutRB","49.26-29","a gwedy llad mael. creulonder a gymerth membyr yndaw","and after Mael was killed, Membyr took cruetly within him","gwedy llad mael"
"796",231,"BrutRB","64.14-19","a gwedy llad milioed o bop parth y damweinwys yr brytanyeit kaffel y vudugolyaeth","and after thousands died on each side it happened that the British took the victory","gwedy llad milioed o bop parth"
"797",167,"BrutRB","56.6-8","a gwedy gwedu pob peth or ynys idaw ef i bu varw Llyr yny dryded vlwydyn","and after every piece of the island submitted to him, Lear died in the third year","gwedy gwedu pob peth or ynys idaw ef"
"798",33,"BrutRB","33.3-5","a gwedy ehedec y glot ef dros wladoed groec yd ymgynnullassant attaw pawb or a oed o genedyl droea o bop lle hyt yd oed tervyneu groec","and after his glory spread over the Greek lands, they gathered around him everyone who was from the cenedyl of Troy from every place as far as the borders of Greece reached","gwedy ehedec y glot ef dros wladoed groec"
"799",669,"PKM","20.2-4","Kynn dyuot cwbyl o'r oet, mab a anet idaw ef, ac yn Arberth y ganet.","Before the whole period had elapsed a son was born to him, and he was born in Arberth.; Davies2007:16","Kynn dyuot cwbyl o'r oet"
"800",108,"BrutRB","44.44-45","a gwedy dyuot y nos y kauas gwyr tro yn eu kyghor","and after night came the men of Troy took counsel","gwedy dyuot y nos"
"801",443,"BrutRB","81.20-23","a gwedy dyuot y chwedyl at gyweiryd kynullaw a oruc ynteu holl ymladwyr ynys prydein yn|y erbyn.","and after the tidings came to Gyweiryd he assembled all warriors o the island of Britain against him","a gwedy dyuot y chwedyl at gyweiryd"
"802",412,"BrutRB","76.43-45","a gwedy dyuot hynny at y brenhin. yd erchis ynteu uyn nei i y dihenydyaw dros y llall.","and after this came to the king, he ordered my nephew to be executed because of the other","a gwedy dyuot hynny at y brenhin."
"803",781,"PKM","50.26","Kyn daruot y wled honno, y kyscwyt genti.","Before the feast finished, he slept with her.; Davies2007:36","Kyn daruot y wled honno"
"804",38,"BrutRB","33.34-37","a gwedy daruot hynny kychwyn awnaeth ynteu ef ac assaracus ar holl gynnulleitua or gwyr. ar gwraged. ar meibon ar anreitheu gantunt hyt yn ynialwch y diffeith ar koedyd.","and after this happened, he set off with Assaracus and all of the hosts of men and the women and the sons and the plundering with them as far as the wilderness of the wasteland and the forests","gwedy daruot hynny"
"805",69,"BrutRB","38.8-9","a gwedy daruot hynny ymgynullaw a wnaeth brutus ae lu y gyt","and after this happened Brutus gathered his troops with him","gwedy daruot hynny"
"806",81,"BrutRB","39.51-52","a gwedy daruot hynny. yd ellygwyt y brenhin oe garchar","and after this happened the king was released from his prison","gwedy daruot hynny"
"807",79,"BrutRB","39.40-42","a gwedy daruot kadarnhau yr amot uelly yrygtunt yd anuonet y bop porthua","and after the agreement was secured in such a way between them one sent to every port…","gwedy daruot kadarnhau yr amot uelly yrygtunt"
"808",184,"BrutRB","58.41-44","a gwedy daruot eu kymot yny wed honno. Pump mlyned y buant drwy hedwch yn llywyaw eu kyuoeth","and after they agreed in this manner, there were five years through quiet peace in their realm","gwedy daruot eu kymot yny wed honno"
"809",528,"BrutRB","90.2-5","a gwedy kerdet y chwedyl yn honeit dros y deyrnas. yd ymedewis y ran uwyaf o'r brytanyeit y rei a oedynt gyt a'r amherawdyr.","and after the tidings went publicly across the kingdom the greatest part of the Britains who were with the emporer left","gwedy kerdet y chwedyl yn honeit dros y deyrnas."
"810",729,"PKM","36.8-13","a gwedy bot y barawt yr ystauell, dyuyn a oed o of yn Iwerdon yno, o'r a oed o perchen geuel a mwrthwl, a pheri gossot kyuuch a chrib yr ystauell o lo, a pheri guassanaethu yn diwall o uwyt a llyn arnunt, ar y wreic, a'y gwr, a'y phlant.","…and when the chamber was ready, all the smiths in Ireland and all those who owned tongs and hammers were summoned there, and charcoal was piled up on the top of the chamber, and the woman and her husband and her children were served plenty of food and drink.; Davies2007:26-27","a gwedy bot y barawt yr ystauell"
"811",896,"PKM","82.4-5","Guedy bot yn amser ymadaw a chyuedach, ystauell a gweirwyt udunt wy, ac y gyscu yd aethant.","When it was time to end the carousing, a chamber was prepared for them, and they went to sleep.; Davies2007:57","Guedy bot yn amser ymadaw a chyuedach"
"812",983,"BMW","11.5-7","A gwedy bot hynny yn barawt gantunt, peunyd pob hanher dyd y kymerei y deu amherawdyr eu bwyt,…","When those were ready, every day at noon the two emperors would have their meal, and both sides would stop fighting until everyone had finished eating. Davies2007:109","gwedy bot hynny yn barawt gantunt"
"813",383,"BrutRB","74.12-15","a phan welas kaswallawn hynny gwedy rodi arwyd o'e gytuarchogyon eu kyrchu yn diannot a wnaethant.","and when Caswallawn saw this, after he had given a signal to his horse riders, they approached them immediately","gwedy rodi arwyd o'e gytuarchogyon"
"814",239,"BrutRB","65.20-22","a gwedy gofyn udunt o pa le pan hanoedynt. a pha le yd eynt. Y kyuodes eu tywyssawc y uynyd","and after asking them from where they were und where they are going, their leader got up","gwedy gofyn udunt o pa le pan hanoedynt. a pha le yd eynt"
"815",634,"PKM","10.25-28","Sef a oruc y makwyf yna, yskynnu ar y march, a chynn daruot idaw ymgueiraw yn y gyfrwy neu ry adoed hi heibaw, a chynnwll y rygthunt.","Then the young lad mounted the horse, but before he had settled himself in the saddle she had gone past, putting a fair distance between them. Davies2007: 9","chynn daruot idaw ymgueiraw yn y gyfrwy"
"816",903,"PKM","84.1-2","Gwedy y kyscu y gyt wy ar y wled, ""Nyt hawd,"" heb y Guydyon, ""y wr heb gyuoeth idaw ossymdeithaw.""","After Lleu and Blodeuedd had slept together at the feast, 'It is not easy for a man without a realm to support himself,' said Gwydion.; Davies2007:58","Gwedy y kyscu y gyt wy ar y wled"
"817",120,"BrutRB","47.29-32","a gwedy eu bot velly yn dagnouedus drwy hir amser y doeth humur vrenhin dunawt a llyges gantaw hyt yr alban","And after they [Brutus’ sons, Locrinus, Camber, Albanactus] were thus peacefully for a long time Humur, king of the Dunawt, came and ships with him as far as Alban","gwedy eu bot velly yn dagnouedus drwy hir amser"
"818",356,"BrutRB","72.18-20","a gwedy treulaw y ran vwyaf o'r dyd yny wed honno. o'r diwed y goruu y brytanyeit.","and after spending most of the day in this way, at last the Britons were victorious","a gwedy treulaw y ran vwyaf o'r diwed y goruu y brytanyeit"
"819",242,"BrutRB","65.40-44","a gwedy treulaw y oes drwy dagnefed ae varw y cladwyt yg kaer Llion ar wysc y lle a daroed idaw y deckau ae gadarnhau gwedy marw y dat.","and after spending the time in peace and he [Gwrgan] died, he was buried in Caerleon on Usk, the place he adorned and strenghtened after his father died.","gwedy treulaw y oes drwy dagnefed ae varw"
"820",463,"BrutRB","83.22-24","a gwedy y rodi y weiryd mwy y karei ef hi no'r holl uyt.","and after she was given to Gweiryd he loved her more than the whole world","a gwedy y rodi y weiryd"
"821",344,"BrutRB","71.7-9","A gwedy datkanu y llythyr y ulkessar. kynullaw llyges a wnaeth ynteu.","And after the letter was told to Cesar, he[Cesar] mustered ships…","A gwedy datkanu y llythyr y ulkessar"
"822",422,"BrutRB","77.38-40","a gwedy daruot llunyeithaw y bydinoed. yna y gwnaethpwyt aerua greulawn o bop parth.","and after he[Afarwy] joined the battle, then the fight was made bloody on each side","a gwedy daruot llunyeithaw y bydinoed."
"823",166,"BrutRB","56.1-3","A gwedy bot pob peth yn barawt kychwyn a oruc llyr a chordeilla y verch ar llu hwnnw gantunt","and after every thing was prepared Lear and Cordelia, his daughter, set off and this host wirh them","gwedy bot pob peth yn barawt"
"824",480,"BrutRB","85.24-27","a gwedy teruynu y uuched a'e varw. y chadwyt yg kaer loyw y mywn temyl a wnathoed e hun. yn enryded y loyw amherawdyr rufein.","and after his life finished and he died he was buried in Gloucester in the temple which he had made himself in honor of Gloyw Cesar of Rome","gwedy teruynu y uuched a'e varw."
"825",194,"BrutRB","60.7-11","a gwedy eu dyuot y gyt llawer o greu a gwaet a ellygwyt o bop parth.","and after the came together much of gore and blood was shed on every side","gwedy eu dyuot y gyt"
"826",85,"BrutRB","40.35-36","a gwedy eu dyuot yr demyl gwisgaw a wnaethpwyt coron o winwyd am benn brutus.","and after they came to the temple a crown of vines was put on Brutus' head","gwedy eu dyuot yr demyl"
"827",211,"BrutRB","62.35-40","a gwedy ymchoelut beli a bran y wrth rufein. a chyrchu parth a germania ediuarhau a wnaeth gwyr rufein gwneuthur y dagneued","and after Beli and Bran turned away from Rome and made their way to Germania, the men of Rome regretted making the peace","gwedy ymchoelut beli a bran y wrth rufein. a chyrchu parth a germania"
"828",642,"PKM","13.2-4","""Ie,"" heb hitheu, ""os hynny a uynny, kyn uy rodi y wr arall, gwna oed a mi.""","'Good,' she said, 'if that is what you want, before I am given to another man, arrange a meeting with me.' Davies2007:11","kyn uy rodi y wr arall"
"829",1009,"Ger","3.80-82","A gwede mynet Arthur odieithyr y llys y deffroes Gwenhwyuar, a galw ar y morynyon a oruc, a gwiscaw ymdanei.","After Arthur had left the court Gwenhwyfar woke up, and she called her maidens and got dressed. Davies2007:141","A gwede mynet Arthur odieithyr y llys"
"830",467,"BrutRB","84.14-16","A gwedy mynet yr amherawdyr yr rufein. kymryt a wnaeth gweiryd synwyr a doethineb yndaw","And after the emporer went to Rome Gweiryd took sense and wisdom in him","A gwedy mynet yr amherawdyr yr rufein."
"831",431,"BrutRB","78.40-43","a gwedy menegi hynny y auarwy. Yna y dywawt ynteu nat…","and after saying this to Afarwy then he[Afarwy] said that…","a gwedy menegi hynny y auarwy."
"832",129,"BrutRB","48.42-43","gwedy marw corineus. ymadaw a wnaeth locrinus a gwendoleu","and after Cornieus died Locrinus promised himself to Gwendoleu","gwedy marw corineus"
"833",133,"BrutRB","49.21-23","a gwedy marw madawc teruysc a gyuodes yrwg y de vab am y kyuoeth","and after Madoc died, discord arose between his two sons about the kingdom","gwedy marw madawc"
"834",136,"BrutRB","49.37-38","A gwedy marw membyr yd urdwyt efrawc y vab y vrenhin","and after Member died, Efrawc, his son, was made king","gwedy marw membyr"
"835",142,"BrutRB","51.4-5","A gwedy marw Lleon y deuth Run palatyruras y vab ynteu yn vrenhin","And after Lleon died Run Paladrfras, his son, came as king","gwedy marw Lleon"
"836",143,"BrutRB","51.16-17","A gwedy marw Run y deuth bleiddut y uab ynteu yn vrenhin","And after Run died, Bleiddut, his son, came as king","gwedy marw Run"
"837",177,"BrutRB","57.35-37","a gwe* marw clydno a chaffel o dyfynwal y kyuoeth ryuelu a wnaeth ar pymer vrenhin lloeger","and after Clydno died and Dyvynwal took the kingdom, Pymer, king of the Loegria, waged war","gwe* marw clydno a chaffel o dyfynwal y kyuoeth"
"838",294,"BrutRB","66.7-9","A gwedy marw kuelyn y doeth y vrenhinyaeth yn llaw varcia a seissyll y mab","And after Cuelyn was dead, the sovereignty came in Marcia's hand and Cecil her son","A gwedy marw kuelyn"
"839",318,"BrutRB","68.19-20","a gwedy marw elidyr y deuth rys uab gorbonyawn yn urenhin","and after Elidyr died Rys, Gorboniaun's son, became king","a gwedy marw elidyr"
"840",319,"BrutRB","68.22-23","a gwedy marw rys y doeth Morgan uab arthal","and after Rys died Morgan, son of Arthal, came","a gwedy marw rys"
"841",516,"BrutRB","89.8-10","A gwedy marw lles ac nat oed idaw vn mab a wledychei yn y ol. y kyuodes teruysc yrwg y brytanyeit.","And after Lles died and he did not have a son who could reign after him it caused tumult amongst the British","A gwedy marw lles ac nat oed idaw vn mab a|wledychei yn|y ol."
"842",530,"BrutRB","90.20-21","a gwedy marw eu tat. Sef a wnaeth gwyr rufein drychafel geta yn vrenhin","and after their father was dead the men of Rome promoted Geta as king","gwedy marw eu tat."
"843",295,"BrutRB","66.12-13","a gwedy y marw hitheu y bu seissyll yn vrenhin","and after she was dead Cecil was king","a gwedy y marw hitheu"
"844",29,"BrutRB","32.33-35","a gwedy marw y dat or ergit hwnnw y deholes gwyr yr eidal vrutus","and after his father died by this arrow, the men of Italy banished Brutus","gwedy marw y dat or ergit hwnnw"
"845",170,"BrutRB","57.6-7","A gwedy marw kuneda y deuth rywallawn y vab ynteu yny ol","And after Cunedda died, Riwallon, his son, came after him","gwedy marw kuneda"
"846",183,"BrutRB","58.31-33","A gwedy marw dyfynwal y kyuodes teruysc yrwg beli a bran y deu uab ynteu am y kyuoeth","And after Dyvynwal died, discord rose between Beli and Bran, his two sons, about the kingdom","gwedy marw dyfynwal"
"847",234,"BrutRB","65.2-4","A gwedy marw beli. y deuth gwrgan varyfdwrch y vab ynteu yn vrenhin","and after Beli died, Gwrgan Barfdrwch, his son, came as king","gwedy marw beli"
"848",320,"BrutRB","68.25-26","a gwedy marw morgan y doeth einyawn y vrawt ynteu yn vrenhin","and after Morgan died Einion his brother became king","a gwedy marw morgan"
"849",439,"BrutRB","80.35-36","A gwedy marw teneuan y gwnaethpwyt y vab kynuelyn yn urenhin.","And after Tenefan died his son Kynfelyn was made king","A gwedy marw teneuan"
"850",482,"BrutRB","85.28-30","A gwedy marw gweiryd y doeth meuruc y uab ynteu yn urenhin gwr enryued y brudder","and after Gweiryd died Meuruc his son came as king, a man of wonderful wisdom","A gwedy marw gweiryd"
"851",496,"BrutRB","86.45-46","a gwedy marw coel y doeth lles y uab yn urenhin","and after Coel died Lles his son became king","a gwedy marw coel"
"852",303,"BrutRB","67.9-11","a gwedy y uarw yn llundein. y dyrchafwyt arthal y vrawt yn urenhin","and after he died in London, Arthal, his brother, rose as king","gwedy y uarw yn llundein"
"853",172,"BrutRB","57.17-19","a gwedy marw eu tat y kyuodes teruysc yrygtunt am y vrenhinyaeth","and after their father died, discord rose between them about the government","gwedy marw eu tat"
"854",321,"BrutRB","69.19-20","a gwedy marw beli mawr y drychafwyt llud y mab hynaf jdaw yn vrenhin","and after Beli the great died, Llud the oldest son to him rose as king","a gwedy marw beli mawr"
"855",141,"BrutRB","51.1-3","gwedy llesgu Lleon y kyuodes teruysc yrug y kiwtawtwyr e hunein","after Lleon grew weaker discord arose between the citizens","gwedy llesgu Lleon"
"856",410,"BrutRB","76.37-40","Damweinaw a wnaeth y deu nyeint inni chare paelet. a gwedy goruot o'm nei i. Sef a wnaeth nei y brenhin llidiaw","It happened to the two nephews of us to wrestle and after my nephew was victorious, the king's nephew became angry","a gwedy goruot o'm nei i."
"857",441,"BrutRB","81.17-19","a gwedy eilenwi dieuoed buched kynuelyn y gwnaethpwyt gweiryd yn urenhin.","and after fulfilling the days of life of Kynfelyn, Gweiryd was made king","a gwedy eilenwi dieuoed buched kynuelyn"
"858",493,"BrutRB","86.31-33","A gwedy eilenwi o veuruc a rydec y vuched y doeth coel y vab ynteu yn vrenhin yn y ol.","and after Meuruc performed the course of his life, Coel, his son, came as king after him","A gwedy eilenwi o veuruc a rydec y vuched"
"859",159,"BrutRB","55.14-16","a gwedy dywedut or gennat nat oed namy ef ae swein. Sef a wnaeth hiteu","and after the messenger said that it was only him and his squire, this she did","gwedy dywedut or gennat nat oed namy ef ae swein"
"860",49,"BrutRB","35.48-50","a gwedy dywedut hynny wrth vrutus. medylyaw a oruc pa wed y gallei ef y rydhau hwy","and after this was said to Brutus he thought how he could free them","gwedy dywedut hynny wrth vrutus"
"861",62,"BrutRB","37.12-13","A gwedy eu dysgu velly o vrutus wynt kerdet a wnaethant yn dawel","And after Brutus instructed them thus they marched quietly","gwedy eu dysgu velly o vrutus"
"862",1068,"Ger","15.426-427","A chyn y dyuot yg kyuyl y porth y doeth un o’r discwyleid yn yd oed Gwenhwyuar,","Before they were near the gate one of the watchmen came to Gwenhwyfar… Davies2007:150","chyn y dyuot yg kyuyl y porth"
"863",417,"BrutRB","77.19-21","a gwedy dyuot y gwystlon kychwyn a oruc ulkesar y'r mor a'r llu mwyaf a gauas","and after the hostages came, Cesar set off over the sea with the biggest host he could muster","a gwedy dyuot y gwystlon"
"864",61,"BrutRB","37.2-4","a gwedy eu dyuot hyt yno. kyvodi a wnaeth brutus ae vydin gyt ac ef yn aruawc","And after they [Analectus and the sentries] came to there Brutus and his army rose up with him armed","gwedy eu dyuot hyt yno"
"865",444,"BrutRB","81.23-26","a gwedy dyuot y deulu yn gyuagos. a gwedy bydinaw o bop parth. Dechreu ymlad a molestu y elynyon a wnaeth gwydyr yn wychyr.","and after his troop came close and after marching to battle from all directions Gwydyr began fighting and harrased the enemy fiercly","agwedy dyuot y deulu yn gyuagos."
"866",501,"BrutRB","87.23-27","a gwedy dyuot y gwyrda hynny hyt yn ynys prydein. a phregethu y les vab coel a'e uedydyaw a'e ymhoelut at grist o'e holl gallon. Dechreu a wnaeth y bobyl yn y lle rydec attunt","and after these noblemen came to the island of Britain and preached to Lles, son of Coel and baptized him and turned him to Christ of his whole heart the people began immediately to travel to them","gwedy dyuot y gwyrda hynny hyt yn ynys prydein. a phregethu y les vab coel a'e uedydyaw a'e ymhoelut at grist o'e holl gallon."
"867",233,"BrutRB","64.37-40","a gwedy dyuot gwyr rufein yr ynys hon. y gelwit kaer Llion ar wysc. a beli a wnaeth porth yn LLundein anryued y weith ae veint","and after the Romans came to this island, which was called Caer Llion on Usk, Beli made a gate on London of marvellous work and size","gwedy dyuot gwyr rufein yr ynys hon. y gelwit kaer Llion ar wysc"
"868",391,"BrutRB","75.1-4","A gwedy dyuot pawb hyt yn llundein wrth y dyuyn hwnnw. Pob kyfryw aniueileit a ducpwyt yno wrth eu haberthu.","and after all came to London according to this summons all kind of animals were brought there for sacrificing them","A gwedy dyuot pawb hyt yn llundein wrth y dyuyn hwnnw."
"869",16,"BrutRB","31.32-34","a rei onadunt hediw yssyd diffeith gwedy diwreidaw y muroed yn wallus. ac ereill etwa yn seuyll yn iach","and some of them are desolate today, after their walls were destroyed carelessly, and others are still standing safely","gwedy diwreidaw y muroed yn wallus"
"870",73,"BrutRB","38.48-51","gwedy daruot y vembyr teruynu yr ymadrawd hwnnw vfudhau a wnaeth yr holl gynulleitua y gyghor","after Membyr made this decision the whole gathering followed his advice","gwedy daruot y vembyr teruynu yr ymadrawd hwnnw"
"871",882,"PKM","77.17-19","a chyn cael o neb guelet yr eil olwc arnaw, Guydyon a'y kymerth, ac a droes llen o bali yn y gylch, ac a'e cudyawd.","Before anyone could get a second glimpse of it, Gwydion took it and wrapped a sheet of brocaded silk around it and hid it.; Davies2007:54","a chyn cael o neb guelet yr eil olwc arnaw"
"872",195,"BrutRB","60.19-25","A gwedy kaffel o veli y uudugolyaeth honno a dyuot hyt yg kaer efrawc o gyt gyghor yd ellygwyt brenhin denmarc ae orderch yn ryd gan dragywydawl darystygedigaeth a theyrnget a gwrolyaeth y gan vrenhin denmarc y ynys brydein","and after Beli took this victory and came as far as the city York for counsel the king of Denmark and his lover were freed under unceasing submission and tribute and homage from the king of Denmark to the Isle of Britain","gwedy kaffel o veli y uudugolyaeth honno a dyuot hyt yg kaer efrawc o gyt gyghor"
"873",151,"BrutRB","53.21-24","a gwedy bot llyr yn y wed honno gyt a maglawn. blyghau a oruc cordeilla rac meint oed o varchogyon gyt ae that","And after Lear was like this with Maglawn, Cordeilla grew angry because of the number of knights with her father","gwedy bot llyr yn y wed honno gyt a maglawn"
"874",300,"BrutRB","66.29-31","a hyt tra uei yn gorffywys yd archei eu blyngaw yn vyw rac y vron. a gwedy eu blyngaw eu llosgi. Ac ar hynny…","and as long as he was resting, he ordered their flaying alive in front of him and [he ordered] after they had been flayed, their burning. and after that…","a gwedy eu blyngaw eu llosgi."
"875",30,"BrutRB","32.37-38","a gwedy y dehol yd aeth ynteu hyt yg groec","and after he was banished, he went as far as Greece","gwedy y dehol"
"876",28,"BrutRB","32.27-29","a gwedy meithryn y mab ae vot yn bymtheg mlwyd. diwarnawt yd oed y gwas yn kanlyn y dat yn hely.","and after the boy [Brutus] was raised and he was 15 years of age, one day the boy was in the company of his father hunting","gwedy meithryn y mab ae vot yn bymtheg mlwyd"
"877",168,"BrutRB","56.18-20","a gwedy gwledychu pump mlyned o gordeilla yn dagnouedus y kyuodes y deu nyeint yny herbyn","and after Cordelia ruled peacefully for five years her two nephews rose up against her.","gwedy gwledychu pump mlyned o gordeilla yn dagnouedus"
"878",512,"BrutRB","88.38-41","A gwedy gwelet o les diwyllwyr cristonogawl fyd yn kynydu yny deyrnas. Diruawr lewenyd a gymerth yndaw.","and after Lles saw worshippers of the Christian faith increasing in his kingdom great joy took him","A gwedy gwelet o les diwyllwyr cristonogawl fyd yn kynydu yny deyrnas."
"879",56,"BrutRB","36.37-41","a gwedy y dyuot yn agos yr llu nachaf y gwylwyr o bop parth yn y arganuot. ac yn ymgynnull am y ben ac yn gofyn idaw pa ansawd y kawssei dyuot o garchar brutus","and after he nearly came to the place, behold, the sentries from all sides find him and come together around him and ask him what reason coming from Brutus' captivity had","gwedy y dyuot yn agos yr llu"
"880",309,"BrutRB","67.30-33","a gwedy eu dyuot yn llwyr hyt y dinas. Erchi a wnaeth y bawp onadunt gwedy y gilyd ymwelet ac ef.","and after they came altogether (all of them) to the city he ordered every one of them after the other to meet with him","gwedy eu dyuot yn llwyr hyt y dinas"
"881",302,"BrutRB","66.36-37","a gwedy treulaw y arueu yn ouer. Y kyrchwys yr aniueil ef","and after he had wasted his weapons in vain the beast approached him","a gwedy treulaw y arueu yn ouer."
"882",474,"BrutRB","84.39-42","a gwedy dechreu ymlad a'r gaer honno. ympen y seithuet dyd nachaf weiryd a'e lu yn dyuot. ac yn dianot yn ymlad ac wynt.","and after beginning to fight against this city, at the end of the seventh day behold Gweiryd and his host coming and immediately fighting against them","a gwedy dechreu ymlad a'r gaer honno."
"883",527,"BrutRB","89.45-90.1","a gwedy eu dyuot y'r tir kyrchu am ben kaer efrawc a oruc.","and after they came to the land he went against York","gwedy eu dyuot y'r tir"
"884",70,"BrutRB","38.23-25","a gwedy eu bot yn yr amrysson hwnnw. kyuodi a wnaeth vn onadunt y vynyd","and after they were in this debate one of them got up","gwedy eu bot yn yr amrysson hwnnw"
"885",1037,"Ger","8.225-226","A gwedy daruot utunt uwyta, dala ar ymdidan a’r gwr gwynllwyt a oruc Gereint,","When they had finished eating, Geraint began to converse with the grey-haired man… Davies2007:145","gwedy daruot utunt uwyta"
"886",189,"BrutRB","59.25-27","a gwedy ymlad onadunt o damwein y kauas gwithlach y llog yd oed y vorwyn yndi","and after they fought casually Gwithlach took the ship in which the woman was","gwedy ymlad onadunt o damwein"
"887",395,"BrutRB","75.23-24","a gwedy ymgeinaw onadunt. Sef a oruc kuelyn diyspeilaw cledyf","and after they quarreled, Kuelyn drew sword","a gwedy ymgeinaw onadunt."
"888",54,"BrutRB","36.35-37","a gwedy kadarnhau yr aruoll yrygtunt. Pan deuth yr eil awr or nos. kychwyn awnaeth anacletus parth ac at y llu","and after they asserted the promise betweem them, when the next hour of the night came, Analectus set off in direction of the place","gwedy kadarnhau yr aruoll yrygtunt"
"889",445,"BrutRB","81.23-26","a gwedy dyuot y deulu yn gyuagos. a gwedy bydinaw o bop parth. Dechreu ymlad a molestu y elynyon a wnaeth gwydyr yn wychyr.","and after his troop came close and after marching to battle from all directions, Gwydyr began fighting and harrased the enemy fiercly","a gwedy bydinaw o bop parth."
"890",91,"BrutRB","42.3-4","a gwedy ymadnabot gwrhau a wnaeth corineus y vrutus ar bobyl a oed ygyt ac ef.","and after getting to know (each other [Corineus and Brutus]) Corineus paid homage to Brutus and the people that was with him","gwedy ymadnabot"
"891",895,"PKM","82.1-3","Guedy daruot y bwyta, ymdidan a wnaeth hi a Guydyon am chwedleu a chyuarwydyt.","When they had finished eating, she and Gwydion talked of tales and storytelling.; Davies2007:57","Guedy daruot y bwyt"
"892",97,"BrutRB","42.39-41","a gwedy treulaw llawer or dyd yny wed honno. kewilydyaw a wnaeth corineus","and after much of the day was spent in this way, Corineus was ashamed","gwedy treulaw llawer or dyd yny wed honn"
